TaxID,Species_Name
384570,Bonatea cassidea
384571,Bonatea lamprophylla
384572,Bonatea polypodantha
384573,Bonatea porrecta
384574,Bonatea pulchella
384575,Bonatea saundersioides
384576,Bonatea steudneri
384577,Brachycorythis pubescens
384578,Habenaria clavata
384579,Habenaria lithophila
384580,Habenaria praestans
384581,Habenaria tridens
396817,Corybas acuminatus
397655,Hexalectris grandiflora
400240,Maxillaria elegantula
400241,Maxillaria longissima
409000,Platanthera aquilonis
409001,Platanthera dilatata
412746,Myrmecophila brysiana
412747,Myrmecophila christinae
412748,Myrmecophila grandiflora
413032,Chamorchis alpina
413035,Galearis cyclochila
413036,Orchis anatolica
413037,Platanthera grandiflora
413038,Platanthera hyperborea
413040,Traunsteinera globosa
413042,Diuris abbreviata
413043,Diuris aequalis
413044,Diuris arenaria
413045,Diuris brevissima
413046,Diuris conspicillata
413047,Diuris flavescens
413049,Diuris maculata
413050,Diuris platichila
413051,Diuris praecox
413052,Diuris alba
413054,Diuris semilunulata
413057,Diuris monticola
413061,Diuris tricolor
413438,Masdevallia amabilis
413439,Masdevallia amanda
413440,Masdevallia barlaeana
413441,Masdevallia buccinator
413442,Masdevallia calura
413443,Masdevallia campyloglossa
413444,Masdevallia chontalensis
413445,Masdevallia civilis
413446,Masdevallia colossus
413447,Masdevallia cyclotega
413448,Masdevallia datura
413449,Masdevallia discoidea
413450,Masdevallia echo
413451,Masdevallia harlequina
413452,Masdevallia herradurae
413453,Masdevallia ignea
413454,Masdevallia impostor
413455,Masdevallia kuhniorum
413456,Masdevallia lehmannii
413457,Masdevallia macropus
413458,Masdevallia melanoxantha
413459,Masdevallia mooreana
413460,Masdevallia murex
413461,Masdevallia ova avis
413462,Masdevallia pachyura
413463,Masdevallia platyglossa
413464,Masdevallia pyxis
413465,Masdevallia rolfeana
413466,Masdevallia sanctae fidei
413467,Masdevallia schroederiana
413469,Masdevallia strobelii
413470,Masdevallia torta
413471,Masdevallia tovarensis
415352,Prescottia oligantha
415381,Ponthieva mexicana
415385,Baskervilla colombiana
415387,Galeoglossum thysanochilum
415388,Aa colombiana
415389,Aa hartwegii
415390,Altensteinia fimbriata
415391,Cranichis apiculata
415392,Cranichis ciliata
415393,Cranichis cochleata
415394,Cranichis diphylla
415395,Cranichis engelii
415396,Cranichis muscosa
415397,Cranichis revoluta
415398,Cranichis subumbellata
415399,Cranichis sylvatica
415400,Gomphichis caucana
415403,Ponthieva brittoniae
415405,Ponthieva ephippium
415406,Ponthieva formosa
415407,Ponthieva parvula
415408,Ponthieva triloba
415409,Ponthieva tuerckheimii
415411,Prescottia cordifolia
415412,Prescottia petiolaris
415413,Prescottia stachyodes
415414,Pterichis galeata
415415,Pterichis triloba
416637,Myrosmodes cochlearis
419403,Liparis auriculata
419405,Liparis cordifolia
419408,Liparis krameri
419409,Liparis maingayi
419410,Liparis makinoana
419411,Liparis montana
419412,Liparis purpureoviridis
419415,Liparis truncata
419420,Liparis distans
420343,Papilionanthe hookeriana
420677,Ophrys omegaifera
421259,Ophrys kedra
421261,Crepidium acuminatum
421262,Crepidium brevidentatum
421263,Malaxis boninensis
421264,Crepidium hahajimense
421265,Crepidium oculatum
421266,Crepidium perakense
426115,Dendrobium christyanum
426116,Dendrobium gibsonii
426772,Aspidogyne pumila
426793,Oncidium warszewiczii
426795,Dickasonia vernicosa
426797,Pteroglossa roseoalba
426799,Bulbophyllum nitidum
426802,Epidendrum medusae
426846,Cuitlauzina convallarioides
426848,Cuitlauzina candida
426851,Rossioglossum schlieperianum
426852,Kefersteinia parvilabris
426854,Sirhookera lanceolata
426856,Comparettia bennettii
426858,Thysanoglossa jordanensis
426860,Rossioglossum krameri
426862,Bulbophyllum meson
426863,Bulbophyllum umbellatum
426864,Bulbophyllum longiflorum
426866,Sudamerlycaste hirtzii
426867,Ancistrorhynchus paysanii
426868,Angraecum aporoides
426872,Appendicula reflexa
426873,Barbosella dolichorhiza
426874,Brassia glumaceoides
426875,Brassia verrucosa
426877,Bulbophyllum macrobulbum
426878,Dendrobium quinquelobum
426879,Catasetum planiceps
426881,Cyclopogon lindleyanus
426883,Cyclopogon peruvianus
426885,Dichaea caveroi
426889,Dendrobium aureicolor
426890,Dendrobium validicolle
426892,Dipodium paludosum
426893,Dryadella hirtzii
426894,Eltroplectris triloba
426896,Epidendrum rigidum
426897,Eriopsis sceptrum
426898,Eurystyles cotyledon
426899,Dendrobium phuketense
426900,Gastrorchis pulchra
426901,Gongora galeata
426903,Holcoglossum kimballianum
426905,Lankesterella gnomus
426907,Leochilus carinatus
426908,Sudamerlycaste locusta
426909,Macroclinium alleniorum
426910,Malaxis monophyllos
426913,Mediocalcar decoratum
426918,Mormodes andreettae
426919,Mormodes vinacea
426920,Notylia venezuelana
426921,Oeceoclades rauhii
426923,Oliveriana brevilabia
426924,Oncidium orthotis
426925,Paphinia seegeri
426926,Pelexia weberbaueri
426928,Plectrelminthus caudatus
426932,Polystachya ottoniana
426933,Restrepia trichoglossa
426934,Rodriguezia decora
426935,Sarcoglottis neglecta
426936,Sarcoglottis portillae
426937,Sarcoglyphis thailandica
426939,Sauroglossum elatum
426940,Scaphosepalum ursinum
426942,Seegeriella pinifolia
426943,Sievekingia reichenbachiana
426944,Sobralia rosea
426945,Thelymitra campanulata
426946,Trevoria escobariana
426947,Trichoglottis cirrhifera
426949,Vanda lilacina
426950,Xylobium squalens
427065,Fernandezia ecuadorensis
427336,Aspasia lunata
427342,Comparettia speciosa
427352,Barkeria spectabilis
428214,Cephalanthera longibracteata
428318,Mesadenella cuspidata
429156,Maxillaria aequiloba
429160,Maxillaria crocea
429161,Christensonella pacholskii
429163,Maxillaria speciosa
429165,Maxillaria pinoides
431276,Anacamptis boryi
431278,Anacamptis sancta
431279,Serapias neglecta
431280,Serapias orientalis
431283,Himantoglossum comperianum
431285,Himantoglossum adriaticum
431286,Himantoglossum caprinum
431287,Orchis sitiaca
431288,Orchis brancifortii
431290,Galearis camtschatica
431291,Platanthera bifolia
431293,Ponerorchis cucullata
431294,Ponerorchis gracilis
431295,Brachycorythis kalbreyeri
431298,Herminium monorchis
431301,Habenaria tibetica
431302,Habenaria socotrana
431303,Habenaria delavayi
431304,Habenaria tridactylites
431305,Habenaria viridiflora
432665,Caladenia huegelii
436720,Bulbophyllum aggregatum
436721,Bulbophyllum alexandrae
436722,Bulbophyllum alleizettei
436723,Bulbophyllum ambatoavense
436724,Bulbophyllum amoenum
436725,Bulbophyllum analamazoatrae
436726,Bulbophyllum anjozorobeense
436727,Bulbophyllum ankaizinense
436728,Bulbophyllum approximatum
436729,Bulbophyllum aubrevillei
436730,Bulbophyllum auriflorum
436731,Bulbophyllum bicoloratum
436732,Bulbophyllum calyptropus
436733,Bulbophyllum capuronii
436734,Bulbophyllum cardiobulbum
436735,Bulbophyllum ciliatilabrum
436736,Bulbophyllum conchidioides
436737,Bulbophyllum coriophorum
436738,Bulbophyllum cyclanthum
436739,Bulbophyllum edentatum
436740,Bulbophyllum elliotii
436741,Bulbophyllum francoisii
436742,Bulbophyllum hamelinii
436743,Bulbophyllum hapalanthos
436744,Bulbophyllum henrici
436745,Bulbophyllum hildebrandtii
436746,Bulbophyllum horizontale
436747,Bulbophyllum humbertii
436748,Bulbophyllum humblotii
436749,Bulbophyllum imerinense
436750,Bulbophyllum insolitum
436751,Bulbophyllum jackyi
436752,Bulbophyllum leandrianum
436753,Bulbophyllum liparidioides
436754,Bulbophyllum longivaginans
436755,Bulbophyllum marovoense
436757,Bulbophyllum melleum
436758,Bulbophyllum minutum
436759,Bulbophyllum molossus
436760,Bulbophyllum muscicola
436761,Bulbophyllum nitens
436762,Bulbophyllum obtusatum
436763,Bulbophyllum occlusum
436764,Bulbophyllum occultum
436766,Bulbophyllum oreodorum
436767,Bulbophyllum oxycalyx
436768,Bulbophyllum pachypus
436769,Bulbophyllum pantoblepharon
436770,Bulbophyllum pervillei
436771,Bulbophyllum petrae
436772,Bulbophyllum peyrotii
436773,Bulbophyllum platypodum
436774,Bulbophyllum pleurothallopsis
436775,Bulbophyllum rauhii
436776,Bulbophyllum rubiginosum
436777,Bulbophyllum sambiranense
436778,Bulbophyllum sandrangatense
436779,Bulbophyllum sciaphile
436780,Bulbophyllum sulfureum
436781,Bulbophyllum trifarium
436782,Bulbophyllum turkii
436783,Bulbophyllum variegatum
436784,Bulbophyllum ventriosum
436785,Bulbophyllum vestitum
436789,Bulbophyllum affine
436790,Bulbophyllum alsiosum
436791,Bulbophyllum barbigerum
436792,Bulbophyllum bracteolatum
436793,Bulbophyllum cribbianum
436794,Bulbophyllum cumingii
436795,Bulbophyllum dearei
436797,Bulbophyllum falcatum
436798,Bulbophyllum glutinosum
436799,Bulbophyllum hamatipes
436800,Bulbophyllum intertextum
436801,Bulbophyllum lupulinum
436803,Bulbophyllum membranifolium
436804,Bulbophyllum orectopetalum
436805,Bulbophyllum oxychilum
436806,Bulbophyllum patens
436807,Bulbophyllum picturatum
436808,Bulbophyllum pileatum
436809,Bulbophyllum plumosum
436811,Bulbophyllum smitinandii
439168,Bulbophyllum ikongoense
440108,Vanda dearei
440637,Dracula alcithoe
440638,Dracula amaliae
440639,Dracula carlueri
440640,Dracula citrina
440641,Dracula cordobae
440642,Dracula dalessandroi
440643,Dracula dalstroemii
440644,Dracula decussata
440645,Dracula diabola
440646,Dracula fafnir
440647,Dracula fuligifera
440648,Dracula gigas
440649,Dracula gorgona
440650,Dracula hirtzii
440651,Dracula houtteana
440652,Dracula inaequalis
440653,Dracula iricolor
440654,Dracula lemurella
440655,Dracula lotax
440656,Dracula mopsus
440657,Dracula morleyi
440659,Dracula orientalis
440661,Dracula polyphemus
440662,Dracula pubescens
440663,Dracula radiosa
440664,Dracula rezekiana
440665,Dracula robledorum
440666,Dracula roezlii
440667,Dracula sergioi
440668,Dracula simia
440670,Dracula tubeana
440671,Dracula vespertilio
440672,Dracula vinacea
440673,Dracula vlad tepes
440674,Dracula wallisii
442461,Cypripedium candidum
442462,Cypripedium debile
442463,Cypripedium japonicum
442465,Cypripedium montanum
443052,Ophrys lunulata
443060,Ophrys oestrifera
443067,Ophrys umbilicata
445632,Disperis villosa
445633,Habenaria keniensis
445634,Habenaria petitiana
445636,Satyrium aberrans
445637,Satyrium anomalum
445638,Satyrium candidum
445639,Satyrium carsonii
445641,Satyrium comptum
445642,Satyrium coriophoroides
445645,Satyrium elongatum
445646,Satyrium emarcidum
445647,Satyrium fimbriatum
445652,Satyrium longicolle
445653,Satyrium lupulinum
445654,Satyrium macrophyllum
445655,Satyrium monadenum
445656,Satyrium neglectum
445657,Satyrium oliganthum
445658,Satyrium outeniquense
445659,Satyrium princeps
445660,Satyrium pygmaeum
445661,Satyrium retusum
445662,Satyrium rhynchanthoides
445663,Satyrium riparium
445665,Satyrium sphaerocarpum
445668,Satyrium yunnanense
446036,Eulophia zollingeri
449980,Epipogium aphyllum
449982,Benthamia chlorantha
449984,Gastrodia zeylanica
449985,Tropidia curculigoides
451002,Paphiopedilum gigantifolium
451003,Paphiopedilum hangianum
451005,Paphiopedilum intaniae
451006,Paphiopedilum jackii
451008,Paphiopedilum liemianum
451009,Paphiopedilum moquetteanum
451010,Paphiopedilum ooii
451011,Paphiopedilum richardianum
451013,Paphiopedilum sangii
451014,Paphiopedilum tranlienianum
451015,Paphiopedilum viniferum
451016,Paphiopedilum violascens
451068,Dendrobium chapaense
451881,Corallorhiza trifida
459569,Bulbophyllum complanatum
459584,Corallorhiza bentleyi
459585,Corallorhiza bulbosa
459588,Corallorhiza mertensiana
459589,Corallorhiza odontorhiza
459590,Corallorhiza striata
459594,Corallorhiza wisteriana
459596,Cremastra appendiculata
459597,Cremastra unguiculata
459599,Oreorchis patens
460390,Aulosepalum pyramidale
460393,Dichromanthus michuacanus
460394,Brachystele polyantha
460395,Microthelys constricta
460396,Sarcoglottis schaffneri
460397,Cyclopogon comosus
466243,Bletilla formosana
466244,Coelogyne nitida
466245,Dendrochilum uncatum
467130,Pachites bodkinii
467197,Dendrobium parciflorum
467198,Dendrobium henryi
468848,Aerides crassifolia
468849,Aerides crispa
468850,Aerides emericii
468851,Aerides falcata
468852,Aerides houlletiana
468853,Aerides huttonii
468854,Aerides inflexa
468855,Aerides krabiensis
468856,Aerides lawrenceae
468857,Aerides leeana
468858,Aerides quinquevulnera
468859,Aerides ringens
468860,Aerides rubescens
468861,Aerides sukauensis
468862,Aerides thibautiana
468863,Vanda curvifolia
468866,Holcoglossum subulifolium
468867,Luisia tristis
468869,Vanda tricolor
468870,Vandopsis gigantea
468874,Ancistrorhynchus cephalotes
469460,Dendrobium parishii
469744,Luisia curtisii
469745,Luisia trichorrhiza
469746,Trichoglottis bipunctata
469780,Dactylorhiza alpestris
469781,Dactylorhiza cordigera
470286,Xanthorrhoea preissii
470707,Aulosepalum riodelayense
470708,Aulosepalum ramentaceum
470709,Aulosepalum oestlundii
470711,Deiregyne nelsonii
470712,Aulosepalum hemichreum
471231,Serapias nurrica
472455,Serapias olbia
476167,Cypripedium henryi
476180,Rhynchostele cordata
478092,Ponthieva trilobata
481949,Dichaea acroblephara
481950,Dichaea amparoana
481951,Dichaea ancoraelabia
481954,Dichaea cryptarrhena
481955,Dichaea dammeriana
481956,Dichaea ecuadorensis
481957,Dichaea eligulata
481958,Dichaea elliptica
481959,Dichaea fragrantissima
481961,Dichaea glauca
481962,Dichaea globosa
481963,Dichaea hystricina
481964,Dichaea lankesteri
481965,Dichaea longa
481966,Dichaea morrisii
481967,Dichaea muyuyacensis
481968,Dichaea obovatipetala
481969,Dichaea oxyglossa
481970,Dichaea pendula
481971,Dichaea poicillantha
481972,Dichaea potamophila
481973,Dichaea richii
481974,Dichaea rubroviolacea
481975,Dichaea sarapiquiensis
481977,Dichaea trichocarpa
481978,Dichaea trulla
481979,Dichaea tuerckheimii
481980,Dichaea viridula
482446,Cattleya rex
482450,Cattleya wallisii
482451,Cattleya endsfeldzii
482452,Cattleya flavasulina
486420,Habenaria procera
492483,Epipactis atrorubens
493934,Clowesia warczewiczii
493936,Trichocentrum ascendens
493939,Epilyna jimenezii
493941,Trichocentrum carthagenense
493943,Acampe praemorsa
493945,Acianthera decipiens
493947,Brassia chlorops
493949,Barbosella geminata
493950,Barbosella prorepens
493951,Barkeria obovata
493955,Coccineorchis standleyi
493960,Comparettia falcata
493961,Coryanthes horichiana
493962,Coryanthes speciosa
493965,Cycnoches warszewiczii
493966,Dichaea costaricensis
493968,Dracula pusilla
493969,Elleanthus tricallosus
493970,Encyclia alata
493971,Encyclia ossenbachiana
493972,Encyclia stellata
493973,Epidendrum alfaroi
493974,Epidendrum cocoense
493975,Epidendrum flexuosum
493976,Epidendrum goniorhachis
493977,Epidendrum hunterianum
493978,Epidendrum insulanum
493979,Epidendrum jimenezii
493980,Epidendrum miserrimum
493981,Epidendrum odontochilum
493982,Epidendrum radicans
493985,Galeandra dives
493987,Gongora horichiana
493989,Govenia viaria
493993,Habenaria macroceratitis
493995,Jacquiniella aporophylla
493996,Jacquiniella standleyi
493997,Kefersteinia costaricensis
493998,Kefersteinia lactea
493999,Kefersteinia orbicularis
494000,Lepanthes atrata
494001,Lepanthes barbosae
494002,Lepanthes bradei
494004,Lepanthes ciliisepala
494005,Lepanthes elata
494006,Lepanthes horichii
494007,Lepanthes turialvae
494008,Lockhartia chocoensis
494009,Lockhartia hercodonta
494011,Lycaste leucantha
494012,Lycaste tricolor
494521,Specklinia acrisepala
494524,Trizeuxis falcata
494526,Malaxis histionantha
494527,Malaxis steyermarkii
494528,Masdevallia striatella
494529,Masdevallia thienii
494532,Brassia horichii
494533,Myoxanthus scandens
494534,Myoxanthus speciosus
494535,Epidendrum schumannianum
494536,Oncidium bryolophotum
494537,Oncidium dichromaticum
494538,Oncidium luteum
494539,Oncidium obryzatoides
494540,Oncidium parviflorum
494541,Oncidium polycladium
494542,Oncidium stenobulbon
494543,Oncidium storkii
494545,Stelis carnosilabia
494546,Stelis dracontea
494548,Pleurothallis phyllocardia
494549,Stelis quadrifida
494550,Polycycnis barbata
494551,Prosthechea campylostalix
494552,Prosthechea chacaoensis
494553,Prosthechea radiata
494556,Stelis brunnea
